sourceImageId,fileName,url,alternateId
23CEB044-616D-E211-BE78-CC52AF888AB6,TENN-L-0000084_lg.jpg,http://storage.idigbio.org/tenn/lichens/TENN-L-0000/TENN-L-0000084_lg.jpg,1010412
26CEB044-616D-E211-BE78-CC52AF888AB6,TENN-L-0000087_lg.jpg,http://storage.idigbio.org/tenn/lichens/TENN-L-0000/TENN-L-0000087_lg.jpg,1010415
28CEB044-616D-E211-BE78-CC52AF888AB6,TENN-L-0000089_lg.jpg,http://storage.idigbio.org/tenn/lichens/TENN-L-0000/TENN-L-0000089_lg.jpg,1010417
29CEB044-616D-E211-BE78-CC52AF888AB6,TENN-L-0000090_lg.jpg,http://storage.idigbio.org/tenn/lichens/TENN-L-0000/TENN-L-0000090_lg.jpg,1010418
2ACEB044-616D-E211-BE78-CC52AF888AB6,TENN-L-0000091_lg.jpg,http://storage.idigbio.org/tenn/lichens/TENN-L-0000/TENN-L-0000091_lg.jpg,1010419
2CCEB044-616D-E211-BE78-CC52AF888AB6,TENN-L-0000093_lg.jpg,http://storage.idigbio.org/tenn/lichens/TENN-L-0000/TENN-L-0000093_lg.jpg,1010421
2ECEB044-616D-E211-BE78-CC52AF888AB6,TENN-L-0000095_lg.jpg,http://storage.idigbio.org/tenn/lichens/TENN-L-0000/TENN-L-0000095_lg.jpg,1010423
30CEB044-616D-E211-BE78-CC52AF888AB6,TENN-L-0000097_lg.jpg,http://storage.idigbio.org/tenn/lichens/TENN-L-0000/TENN-L-0000097_lg.jpg,1010425
31CEB044-616D-E211-BE78-CC52AF888AB6,TENN-L-0000098_lg.jpg,http://storage.idigbio.org/tenn/lichens/TENN-L-0000/TENN-L-0000098_lg.jpg,1010426
32CEB044-616D-E211-BE78-CC52AF888AB6,TENN-L-0000099_lg.jpg,http://storage.idigbio.org/tenn/lichens/TENN-L-0000/TENN-L-0000099_lg.jpg,1010427
9AC5B044-616D-E211-BE78-CC52AF888AB6,WIS-L-0011726_lg.jpg,http://storage.idigbio.org/wis/lichens/WIS-L-0011/WIS-L-0011726_lg.jpg,1007319
9BC5B044-616D-E211-BE78-CC52AF888AB6,WIS-L-0011727_lg.jpg,http://storage.idigbio.org/wis/lichens/WIS-L-0011/WIS-L-0011727_lg.jpg,1007320
9CC5B044-616D-E211-BE78-CC52AF888AB6,WIS-L-0011728_lg.jpg,http://storage.idigbio.org/wis/lichens/WIS-L-0011/WIS-L-0011728_lg.jpg,1007321
9DC5B044-616D-E211-BE78-CC52AF888AB6,WIS-L-0011729_lg.jpg,http://storage.idigbio.org/wis/lichens/WIS-L-0011/WIS-L-0011729_lg.jpg,1007322
9EC5B044-616D-E211-BE78-CC52AF888AB6,WIS-L-0011730_lg.jpg,http://storage.idigbio.org/wis/lichens/WIS-L-0011/WIS-L-0011730_lg.jpg,1007323
9FC5B044-616D-E211-BE78-CC52AF888AB6,WIS-L-0011731_lg.jpg,http://storage.idigbio.org/wis/lichens/WIS-L-0011/WIS-L-0011731_lg.jpg,1007324
BEC3B044-616D-E211-BE78-CC52AF888AB6,WIS-L-0011732_lg.jpg,http://storage.idigbio.org/wis/lichens/WIS-L-0011/WIS-L-0011732_lg.jpg,1006807
BFC3B044-616D-E211-BE78-CC52AF888AB6,WIS-L-0011733_lg.jpg,http://storage.idigbio.org/wis/lichens/WIS-L-0011/WIS-L-0011733_lg.jpg,1006808
C4C3B044-616D-E211-BE78-CC52AF888AB6,WIS-L-0011734_lg.jpg,http://storage.idigbio.org/wis/lichens/WIS-L-0011/WIS-L-0011734_lg.jpg,1006813
A0C5B044-616D-E211-BE78-CC52AF888AB6,WIS-L-0011735_lg.jpg,http://storage.idigbio.org/wis/lichens/WIS-L-0011/WIS-L-0011735_lg.jpg,1007325
BDC3B044-616D-E211-BE78-CC52AF888AB6,WIS-L-0011736_lg.jpg,http://storage.idigbio.org/wis/lichens/WIS-L-0011/WIS-L-0011736_lg.jpg,1006806
A3C5B044-616D-E211-BE78-CC52AF888AB6,WIS-L-0012025_lg.jpg,http://storage.idigbio.org/wis/lichens/WIS-L-0012/WIS-L-0012025_lg.jpg,1007328
A2C5B044-616D-E211-BE78-CC52AF888AB6,WIS-L-0012026_lg.jpg,http://storage.idigbio.org/wis/lichens/WIS-L-0012/WIS-L-0012026_lg.jpg,1007327
A1C5B044-616D-E211-BE78-CC52AF888AB6,WIS-L-0012027_lg.jpg,http://storage.idigbio.org/wis/lichens/WIS-L-0012/WIS-L-0012027_lg.jpg,1007326
B6C3B044-616D-E211-BE78-CC52AF888AB6,WIS-L-0012028_lg.jpg,http://storage.idigbio.org/wis/lichens/WIS-L-0012/WIS-L-0012028_lg.jpg,1006799
B7C3B044-616D-E211-BE78-CC52AF888AB6,WIS-L-0012029_lg.jpg,http://storage.idigbio.org/wis/lichens/WIS-L-0012/WIS-L-0012029_lg.jpg,1006800
B8C3B044-616D-E211-BE78-CC52AF888AB6,WIS-L-0012030_lg.jpg,http://storage.idigbio.org/wis/lichens/WIS-L-0012/WIS-L-0012030_lg.jpg,1006801
B9C3B044-616D-E211-BE78-CC52AF888AB6,WIS-L-0012031_lg.jpg,http://storage.idigbio.org/wis/lichens/WIS-L-0012/WIS-L-0012031_lg.jpg,1006802
BAC3B044-616D-E211-BE78-CC52AF888AB6,WIS-L-0012032_lg.jpg,http://storage.idigbio.org/wis/lichens/WIS-L-0012/WIS-L-0012032_lg.jpg,1006803
BBC3B044-616D-E211-BE78-CC52AF888AB6,WIS-L-0012033_lg.jpg,http://storage.idigbio.org/wis/lichens/WIS-L-0012/WIS-L-0012033_lg.jpg,1006804
BCC3B044-616D-E211-BE78-CC52AF888AB6,WIS-L-0012034_lg.jpg,http://storage.idigbio.org/wis/lichens/WIS-L-0012/WIS-L-0012034_lg.jpg,1006805
1DC4B044-616D-E211-BE78-CC52AF888AB6,WIS-L-0012035_lg.jpg,http://storage.idigbio.org/wis/lichens/WIS-L-0012/WIS-L-0012035_lg.jpg,1006902
1EC4B044-616D-E211-BE78-CC52AF888AB6,WIS-L-0012036_lg.jpg,http://storage.idigbio.org/wis/lichens/WIS-L-0012/WIS-L-0012036_lg.jpg,1006903
