fileName,sourceImageId,url,alternateId
NY01075823_lg.jpg,C9B2B044-616D-E211-BE78-CC52AF888AB6,http://storage.idigbio.org/ny/lichens/BATCH1/NY01075823_lg.jpg,904717
NY01075824_lg.jpg,AEE751DC-15EC-469A-90B3-A7008F777FEF,NULL,NULL
NY01075825_lg.jpg,3F4162AE-B04B-46A0-BF7E-B75073A112E6,NULL,NULL
NY01075826_lg.jpg,7EDB1D7C-5F9C-4949-A9FF-0CE5F063FA29,NULL,NULL
NY01075827_lg.jpg,CDB2B044-616D-E211-BE78-CC52AF888AB6,http://storage.idigbio.org/ny/lichens/BATCH1/NY01075827_lg.jpg,904721
NY01075828_lg.jpg,CEB2B044-616D-E211-BE78-CC52AF888AB6,http://storage.idigbio.org/ny/lichens/BATCH1/NY01075828_lg.jpg,904722
NY01075829_lg.jpg,CFB2B044-616D-E211-BE78-CC52AF888AB6,http://storage.idigbio.org/ny/lichens/BATCH1/NY01075829_lg.jpg,904723
NY01075830_lg.jpg,D0B2B044-616D-E211-BE78-CC52AF888AB6,http://storage.idigbio.org/ny/lichens/BATCH1/NY01075830_lg.jpg,904724
NY01075831_lg.jpg,D1B2B044-616D-E211-BE78-CC52AF888AB6,http://storage.idigbio.org/ny/lichens/BATCH1/NY01075831_lg.jpg,904725
NY01075832_lg.jpg,1C78A19A-4F28-4655-A347-2F150DA0AF86,NULL,NULL
NY01075833_lg.jpg,9BE6EA9B-F65F-4C73-BE41-82453F4C7867,NULL,NULL
NY01075834_lg.jpg,7814E15A-4F64-4DC7-8FA5-3D32A999DF33,NULL,NULL
NY01075835_lg.jpg,93C10DFD-1048-4C76-9A78-CE775A2969A0,NULL,NULL
NY01075836_lg.jpg,8455C2A0-5398-43A4-A4E5-02E4287EC12D,NULL,NULL
NY01075837_lg.jpg,D7B2B044-616D-E211-BE78-CC52AF888AB6,http://storage.idigbio.org/ny/lichens/BATCH1/NY01075837_lg.jpg,904731
NY01075838_lg.jpg,17E0E087-DEF9-4DBA-9CBC-6506C3435B16,NULL,NULL
NY01075839_lg.jpg,D9B2B044-616D-E211-BE78-CC52AF888AB6,http://storage.idigbio.org/ny/lichens/BATCH1/NY01075839_lg.jpg,904733
NY01075840_lg.jpg,DAB2B044-616D-E211-BE78-CC52AF888AB6,http://storage.idigbio.org/ny/lichens/BATCH1/NY01075840_lg.jpg,904734
NY01075841_lg.jpg,DBB2B044-616D-E211-BE78-CC52AF888AB6,http://storage.idigbio.org/ny/lichens/BATCH1/NY01075841_lg.jpg,904735
NY01075842_lg.jpg,C9C0B185-0318-4A50-941F-893CC374D6D3,NULL,NULL
NY01075843_lg.jpg,063F642B-9280-48D3-8378-452D12626F6C,NULL,NULL
NY01075844_lg.jpg,979F6632-530C-4724-B6A7-E5382F5F7F12,NULL,NULL
NY01075845_lg.jpg,1053D764-13F0-4868-A64D-8803880D31B3,NULL,NULL
NY01075846_lg.jpg,DBCFCFA1-918F-4946-ACA0-38E9F66E9F35,NULL,NULL
NY01075847_lg.jpg,19B0DBF7-6A43-4945-8E46-B0C67B24E87B,NULL,NULL
NY01075848_lg.jpg,DDBB0367-D44B-4E0F-8793-5A0B363C0313,NULL,NULL
NY01075849_lg.jpg,DB6507F6-316E-40D4-999F-7CFD2A6C63FA,NULL,NULL
NY01075850_lg.jpg,32F8C11A-6629-4D5D-A6F2-A1C7737EB898,NULL,NULL
NY01075851_lg.jpg,1153E344-B4BF-4952-86AF-67B93F2916D1,NULL,NULL
NY01075852_lg.jpg,43538B00-09AA-4B62-A080-5EABBE64884B,NULL,NULL
NY01075853_lg.jpg,E61293E5-D14E-461A-8EC2-ABA1AB53012B,NULL,NULL
NY01075854_lg.jpg,626B22B5-E718-4C10-A5C6-6F17D4B6A4B3,NULL,NULL
NY01075855_lg.jpg,A296E6DD-519F-45B1-81D0-9EEE83553E41,NULL,NULL
NY01075856_lg.jpg,AECD44DB-FE24-49B2-BA9F-8C78DE3FE140,NULL,NULL
NY01075857_lg.jpg,7FAF0904-50D3-44BD-997C-3AA20A273FD8,NULL,NULL
NY01075858_lg.jpg,165CBA21-7DA6-4E1F-8BAC-2B39D0B52F78,NULL,NULL
NY01075859_lg.jpg,AF968B10-BADA-4E0A-A39C-1F751BA66F8A,NULL,NULL
NY01075860_lg.jpg,0253267F-7719-4590-85A8-2DA7D41BF34D,NULL,NULL
NY01075861_lg.jpg,BA4EBA3F-458D-4468-A43A-3713B89722AA,NULL,NULL
NY01075862_lg.jpg,13193CAE-A727-49B6-9C2F-47E8A220317C,NULL,NULL
NY01075863_lg.jpg,398ACD25-757C-4ECE-B0FA-8791C76A6414,NULL,NULL
NY01075864_lg.jpg,B7804E7F-7F42-4389-8D33-E2B18C98885F,NULL,NULL
NY01075865_lg.jpg,F330FE55-4AA8-4FAA-AF4E-8E844FE8D7B9,NULL,NULL
NY01075866_lg.jpg,475E116B-EB10-4F9C-9FF7-654CB810BD4C,NULL,NULL
NY01075867_lg.jpg,EBE3698B-EF8C-4995-B791-60805D88DBF3,NULL,NULL
NY01075868_lg.jpg,7B7EC606-DBF7-4B05-A6BE-A37A0E8AAC7B,NULL,NULL
NY01075869_lg.jpg,5FAD6CB0-8B15-4CF8-A807-4AE6F42B24D1,NULL,NULL
NY01075870_lg.jpg,36681CDB-8331-4AB0-91AA-792F16552A9F,NULL,NULL
NY01075871_lg.jpg,E1C81A28-844B-44AD-8551-EFBDC9924F74,NULL,NULL
NY01075872_lg.jpg,6AC4F91F-38B3-4A29-A9EB-6D361C514960,NULL,NULL
NY01075873_lg.jpg,2444F0D9-E3BA-426D-9B55-2A993C6304E1,NULL,NULL
NY01075874_lg.jpg,5D1FBB67-1448-4789-AD29-FA3B71B9ACA5,NULL,NULL
NY01075875_lg.jpg,A698ECDF-9A54-4210-A2F1-B248C209A086,NULL,NULL
NY01075876_lg.jpg,145E5AF7-209E-47F9-BAE1-134AACB66EF3,NULL,NULL
NY01075877_lg.jpg,BCB37C48-3D03-45D5-8807-1D0544FBA8FC,NULL,NULL
NY01075878_lg.jpg,967BD4E5-18BF-4694-ADD3-22853B637CD3,NULL,NULL
NY01075879_lg.jpg,F7FF4F7F-ECC1-4055-AC22-A863FC2F452B,NULL,NULL
NY01075880_lg.jpg,3FCD72CC-1EC6-4EDC-BD1C-5E407096D483,NULL,NULL
NY01075881_lg.jpg,25174633-1B5E-41B8-9A24-80AC878BF1BA,NULL,NULL
NY01075882_lg.jpg,E64117A7-9D96-40D5-82DF-24ED3B7AB2C1,NULL,NULL
NY01075883_lg.jpg,C021C80E-C471-44F3-90C1-4F4861EC9F29,NULL,NULL
NY01075884_lg.jpg,417920D1-AC69-4D10-BC5C-245198BF60D4,NULL,NULL
NY01075885_lg.jpg,4D65AF98-E5FF-4F11-B596-A90B55E6D938,NULL,NULL
NY01075886_lg.jpg,7C0D5268-23F7-44B7-B831-037AE1AB8B63,NULL,NULL
NY01075887_lg.jpg,F8A205D1-AF31-4764-830A-1C700D839E86,NULL,NULL
NY01075888_lg.jpg,C031A5BA-195A-400E-B115-69B6788A7EB6,NULL,NULL
NY01075889_lg.jpg,A4CBC8CD-E7D1-4C60-92C8-C3015F44F20B,NULL,NULL
NY01075890_lg.jpg,B781E666-A85D-46E0-A61E-53392C5DAE63,NULL,NULL
NY01075891_lg.jpg,C1F85ED6-0C2A-49EF-9519-0066A7E730CC,NULL,NULL
NY01075892_lg.jpg,FAD5A69A-8C8D-4A3E-8B1D-0AFCA05C7285,NULL,NULL
NY01075893_lg.jpg,BAF347FE-A30B-4888-9BA9-298BD8EF556D,NULL,NULL
NY01075894_lg.jpg,3649DE2D-7472-4D9B-BB42-5BDF89622105,NULL,NULL
NY01075895_lg.jpg,CFDED786-F548-4131-A0BB-4B9119E9AD8B,NULL,NULL
NY01075896_lg.jpg,1071145F-868E-4D72-B8CE-E0BF41948406,NULL,NULL
NY01075897_lg.jpg,82EA1B9F-FD6D-4B8C-99C3-211706C992C0,NULL,NULL
NY01075898_lg.jpg,1BD676A6-8BC4-4FAC-A206-B7DCCCF7C524,NULL,NULL
NY01075899_lg.jpg,FA398288-ECCF-426D-94C1-D265D6265817,NULL,NULL
NY01075900_lg.jpg,9F8CB551-6D32-4098-B435-A047CCF56EBE,NULL,NULL
NY01075902_lg.jpg,602F13E0-AFAB-4324-8A95-162D7976ECFE,NULL,NULL
NY01075903_lg.jpg,124A5712-4401-43DB-B86F-541F09486DB6,NULL,NULL
NY01075904_lg.jpg,D28351E9-969C-4729-9FED-C16E183520B9,NULL,NULL
NY01075905_lg.jpg,1BF70A23-92D7-44BA-859D-EDFAB3EAB549,NULL,NULL
NY01075906_lg.jpg,91804215-7A94-4E25-8AFD-AE1A18EE9E36,NULL,NULL
NY01075907_lg.jpg,E270525A-E0A8-4D12-8EA7-AE7CA508B0F0,NULL,NULL
NY01075908_lg.jpg,C769D233-96BF-4359-8E72-D9CA061701AF,NULL,NULL
NY01075909_lg.jpg,1AF22D07-6B38-4707-B282-B7BCF46DA7D6,NULL,NULL
NY01075910_lg.jpg,A7AA2E9E-5151-451F-8601-5BB9916602D7,NULL,NULL
NY01075911_lg.jpg,0A6E8E9F-6388-4AD1-8F6A-2671B5D2362F,NULL,NULL
NY01075912_lg.jpg,B6C5E134-E3F8-4740-B434-6C261D68327E,NULL,NULL
NY01075913_lg.jpg,D04DCDE0-CE7C-42D6-A517-B1B1605349FD,NULL,NULL
NY01075914_lg.jpg,829B7716-49A0-49EA-A38F-D0DC5FEC59F6,NULL,NULL
NY01075915_lg.jpg,C1D57963-D88D-4C9C-ADBA-D9EAD3776841,NULL,NULL
NY01075916_lg.jpg,A64D250F-92CF-4F8F-860F-3099C1F0DE77,NULL,NULL
NY01075917_lg.jpg,C6DD3740-C0FD-4ED9-8054-147F65FDAEE4,NULL,NULL
NY01075918_lg.jpg,99050E8F-DB8C-49B7-8103-56D6A8BE95A0,NULL,NULL
NY01075919_lg.jpg,A4DC2976-375E-4B05-980A-88238D9350F1,NULL,NULL
NY01075920_lg.jpg,6C367DFA-0E23-4FAB-AADF-AFA957159313,NULL,NULL
NY01075921_lg.jpg,51710825-3058-4E9D-AEC9-864D14AFCFB0,NULL,NULL
NY01075922_lg.jpg,EC4D68D3-7A2F-43CF-A32E-52E8A44D7192,NULL,NULL
NY01075923_lg.jpg,E56C1FEB-3EFE-4F85-8267-72A087A7B3DD,NULL,NULL
NY01075924_lg.jpg,4797C0B4-2852-4AD8-90F8-6971FCBE29E1,NULL,NULL
NY01075925_lg.jpg,AF80CB2E-8590-4D88-8E64-B62B8FE190A7,NULL,NULL
NY01075926_lg.jpg,309D7697-EFAD-4B20-AFEA-54EC86D26826,NULL,NULL
NY01075927_lg.jpg,0AE9B9BB-8F85-43B1-A63F-E5C6AA18C175,NULL,NULL
NY01075928_lg.jpg,60F43538-873D-4006-B09D-600150556A2E,NULL,NULL
NY01075929_lg.jpg,27FC33D5-A000-483D-86B1-38DB9E873335,NULL,NULL
NY01075930_lg.jpg,C056FDE3-0CDD-4754-B9F2-EE7398597374,NULL,NULL
NY01075931_lg.jpg,290935AF-85A4-4DD8-A47F-D166CB848371,NULL,NULL
NY01075932_lg.jpg,0F86E7F2-E4E4-4277-BC1D-AAC859F96E77,NULL,NULL
NY01075933_lg.jpg,D8895199-8149-46BF-A1E5-DFA4B0A90BDC,NULL,NULL
NY01075934_lg.jpg,70A6D256-9C7E-4FFB-93B5-0DFD594067DF,NULL,NULL
NY01075935_lg.jpg,46E60CEB-2277-4B7B-AD1D-F3EB77B9D11A,NULL,NULL
NY01075936_lg.jpg,D5B6514A-B6FC-4655-A5D6-5606361AA122,NULL,NULL
NY01075937_lg.jpg,1D3B6670-CC56-4845-B4FA-1EB68B920D15,NULL,NULL
NY01075938_lg.jpg,DF45D307-70FC-4970-BD88-6D73EDBE3715,NULL,NULL
NY01075939_lg.jpg,89E322E6-81EF-4F84-B7AA-5F5A824640AC,NULL,NULL
NY01075940_lg.jpg,C0DF5043-1F63-47BF-B766-E818D41339CC,NULL,NULL
NY01075941_lg.jpg,2AAE6DB1-9A1B-40D6-B156-A19FEDDFBA37,NULL,NULL
NY01075942_lg.jpg,BA093F10-25C1-4FA0-8166-C304C9174A18,NULL,NULL
NY01075943_lg.jpg,6709BC76-357B-41C0-8516-1430EC9E96E7,NULL,NULL
NY01075944_lg.jpg,29FEABAC-BE2A-4D25-A04C-472FB5A2D1F9,NULL,NULL
NY01075945_lg.jpg,F559BAA7-23F1-4480-B0D1-451F18841DD6,NULL,NULL
NY01075946_lg.jpg,78D9D24C-823C-4764-9F8D-4904D899C2A5,NULL,NULL
NY01075947_lg.jpg,E684B422-8BAA-4AEF-92E1-E493771D86A3,NULL,NULL
NY01075948_lg.jpg,958C2F3D-9B71-427E-B3AB-9FBEBBBF23F1,NULL,NULL
NY01075949_lg.jpg,893FFC86-4F2C-43A7-9380-C4ED44C67E71,NULL,NULL
NY01075950_lg.jpg,E0F98B8D-2649-4BA8-809F-A6643FDEE561,NULL,NULL
